129.22 1.40
129.23 1.53
129.23 1.66
129.24 1.80
129.25 1.93
129.24 2.02
129.24 2.11
129.24 2.21
129.23 2.30
129.23 2.39
129.23 2.49
129.22 2.58
129.22 2.67
129.16 2.78
129.11 2.89
129.05 3.00
129.00 3.11
128.92 3.26
128.84 3.41
128.76 3.55
128.68 3.70
128.61 3.86
128.54 4.02
128.46 4.18
128.39 4.34
128.33 4.44
128.27 4.55
128.21 4.66
128.15 4.76
128.07 4.88
127.99 4.99
127.92 5.11
127.84 5.22
127.75 5.29
127.67 5.35
127.58 5.41
127.50 5.47
127.49 5.58
127.48 5.69
127.47 5.79
127.46 5.90
127.41 6.03
127.36 6.17
127.30 6.31
127.25 6.45
127.25 6.55
127.25 6.66
127.24 6.76
127.24 6.87
127.24 6.98
127.24 7.08
127.24 7.19
127.23 7.29
127.23 7.44
127.23 7.58
127.23 7.72
127.22 7.86
127.22 8.00
127.22 8.14
127.18 8.28
127.14 8.42
127.10 8.58
127.05 8.75
127.03 8.84
127.00 8.92
126.97 9.01
126.94 9.10
126.91 9.19
126.88 9.27
126.85 9.36
126.82 9.45
126.80 9.60
126.77 9.74
126.74 9.89
126.71 10.03
126.68 10.15
126.64 10.26
126.60 10.38
126.56 10.49
126.49 10.64
126.42 10.78
126.35 10.92
126.28 11.06
126.24 11.21
126.21 11.36
126.18 11.51
126.15 11.66
126.11 11.80
126.08 11.95
126.05 12.10
126.02 12.25
125.93 12.39
125.85 12.53
125.77 12.68
125.69 12.82
125.65 12.91
125.62 13.00
125.58 13.09
125.54 13.18
125.49 13.31
125.45 13.41
125.41 13.51
125.37 13.62
125.32 13.72
125.28 13.82
125.24 13.93
125.19 14.03
125.15 14.13
125.09 14.28
125.02 14.42
124.96 14.56
124.89 14.70
124.75 14.78
124.61 14.85
124.46 14.92
124.32 14.99
124.18 15.07
124.03 15.14
123.89 15.21
123.75 15.28
123.60 15.36
123.46 15.43
123.32 15.50
123.18 15.57
123.03 15.64
122.89 15.72
122.75 15.79
122.60 15.86
122.67 15.95
122.74 16.04
122.79 16.13
122.83 16.23
122.86 16.33
122.89 16.44
122.89 16.61
122.88 16.79
122.88 16.96
122.54 17.06
122.49 17.06
122.39 17.11
122.34 17.11
122.24 17.16
122.19 17.16
122.19 17.11
122.14 17.01
122.14 16.96
122.09 16.86
122.09 16.81
122.04 16.71
122.04 16.66
121.99 16.56
121.94 16.46
121.94 16.41
121.89 16.31
121.89 16.26
121.84 16.16
121.84 16.11
121.79 16.01
121.79 15.96
121.79 15.91
121.79 15.86
121.79 15.81
121.79 15.76
121.79 15.71
121.84 15.61
121.84 15.56
121.84 15.51
121.84 15.46
121.84 15.41
121.89 15.31
122.04 15.16
122.19 15.06
122.29 15.01
122.39 14.96
122.49 14.91
122.59 14.86
122.69 14.81
122.84 14.71
122.99 14.61
123.44 14.16
123.49 14.06
123.49 14.01
123.34 13.81
123.34 13.76
123.34 13.71
123.34 13.66
123.34 13.61
123.34 13.56
123.34 13.51
123.34 13.46
123.34 13.41
123.34 13.36
123.39 13.26
123.44 13.16
123.54 13.01
123.69 12.81
123.89 12.56
124.04 12.36
124.14 12.21
124.19 12.11
124.24 12.01
124.29 11.91
124.34 11.81
124.34 11.76
124.34 11.71
124.24 11.56
124.24 11.51
124.24 11.46
124.24 11.41
124.24 11.36
124.24 11.31
124.39 11.21
124.69 10.91
124.79 10.76
124.89 10.61
124.94 10.51
124.99 10.41
125.04 10.31
125.09 10.21
125.09 10.16
125.14 10.06
125.14 10.01
125.19 9.91
125.19 9.86
125.19 9.81
125.19 9.76
125.19 9.71
125.24 9.61
125.24 9.56
125.24 9.51
125.24 9.46
125.24 9.41
125.24 9.36
125.24 9.31
125.29 9.21
125.29 9.16
125.34 9.06
125.44 8.91
125.64 8.66
125.74 8.51
125.79 8.41
125.84 8.31
125.84 8.26
125.89 8.16
125.89 8.11
125.89 8.06
125.94 7.96
125.94 7.91
125.99 7.81
125.99 7.76
126.04 7.66
126.14 7.51
126.19 7.41
126.24 7.31
126.24 7.26
126.29 7.16
126.34 7.06
126.34 7.01
126.34 6.96
126.39 6.86
126.39 6.81
126.39 6.76
126.39 6.71
126.39 6.66
126.39 6.61
126.39 6.56
126.39 6.51
126.39 6.46
126.34 6.36
126.34 6.31
126.34 6.26
126.29 6.16
126.29 6.11
126.29 6.06
126.29 6.01
126.29 5.96
126.29 5.91
126.29 5.86
126.34 5.76
126.34 5.71
126.34 5.66
126.44 5.51
126.69 5.26
126.89 5.11
127.04 5.01
127.14 4.96
127.24 4.91
127.39 4.81
127.49 4.76
127.59 4.71
127.79 4.51
127.94 4.31
127.99 4.21
128.04 4.11
128.04 4.06
128.09 3.96
128.09 3.91
128.14 3.81
128.14 3.76
128.14 3.71
128.14 3.66
128.14 3.61
128.14 3.56
128.14 3.51
128.14 3.46
128.14 3.41
128.14 3.36
128.14 3.31
128.14 3.26
128.14 3.21
128.14 3.16
128.14 3.11
128.14 3.06
128.14 3.01
128.14 2.96
128.14 2.91
128.14 2.86
128.14 2.81
128.14 2.76
128.14 2.71
128.14 2.66
128.14 2.61
128.14 2.56
128.14 2.51
128.19 2.41
128.19 2.36
128.19 2.31
128.19 2.26
128.14 2.16
128.14 2.11
128.14 2.06
128.14 2.01
128.14 1.96
128.09 1.86
128.09 1.81
128.09 1.76
128.04 1.66
128.04 1.61
128.04 1.56
128.04 1.51
127.99 1.41
127.99 1.36
127.99 1.31
128.04 1.31
128.09 1.31
128.14 1.31
128.19 1.31
128.24 1.31
128.29 1.31
128.34 1.31
128.39 1.31
128.44 1.31
128.54 1.36
128.59 1.36
128.64 1.36
128.69 1.36
128.74 1.36
128.79 1.36
128.84 1.36
128.89 1.36
128.99 1.41
129.04 1.41
129.22 1.40
129.22 1.40
