123.43 2.01
123.32 2.02
123.22 2.02
123.13 2.07
123.03 2.11
122.94 2.16
122.85 2.20
122.76 2.25
122.67 2.29
122.57 2.33
122.48 2.38
122.38 2.37
122.28 2.36
122.18 2.35
122.07 2.34
121.97 2.34
121.87 2.33
121.77 2.32
121.67 2.31
121.56 2.31
121.46 2.31
121.35 2.31
121.25 2.31
121.14 2.31
121.04 2.31
120.93 2.31
120.82 2.31
120.67 2.29
120.51 2.26
120.35 2.23
120.19 2.21
120.07 2.16
119.94 2.12
119.82 2.08
119.70 2.03
119.60 1.92
119.50 1.81
119.40 1.69
119.31 1.58
119.30 1.47
119.29 1.36
119.28 1.25
119.28 1.15
119.27 1.04
119.26 0.93
119.26 0.82
119.25 0.71
119.50 0.40
119.65 0.20
119.80 0.00
120.00 -0.25
120.15 -0.45
120.25 -0.57
120.33 -0.64
120.44 -0.62
120.55 -0.60
120.65 -0.55
120.75 -0.50
120.80 -0.50
120.89 -0.47
120.97 -0.45
121.06 -0.42
121.15 -0.40
121.20 -0.40
121.25 -0.40
121.30 -0.40
121.35 -0.40
121.40 -0.40
121.45 -0.40
121.50 -0.40
121.55 -0.40
121.60 -0.40
122.65 -0.40
122.70 -0.40
122.75 -0.40
122.83 -0.20
122.90 0.00
123.00 0.05
123.05 0.05
123.10 0.05
123.20 0.10
123.25 0.10
123.30 0.10
123.40 0.15
123.45 0.15
123.60 0.40
123.68 0.50
123.75 0.60
123.90 0.72
124.05 0.85
124.15 0.90
124.25 0.95
124.35 1.00
124.45 1.07
124.50 1.14
124.55 1.20
124.55 1.25
124.55 1.30
124.55 1.35
124.55 1.40
124.55 1.45
124.55 1.50
124.55 1.55
124.55 1.60
124.53 1.68
124.48 1.73
124.45 1.75
124.40 1.75
124.35 1.75
124.25 1.80
124.20 1.80
124.15 1.80
124.05 1.85
124.00 1.85
123.95 1.85
123.85 1.90
123.80 1.90
123.75 1.90
123.43 2.01
123.43 2.01
