333.93 -60.39
334.18 -60.29
334.43 -60.18
334.68 -60.08
334.93 -59.97
335.09 -59.83
335.24 -59.68
335.39 -59.53
335.55 -59.39
335.66 -59.27
335.78 -59.15
335.89 -59.04
336.01 -58.92
336.03 -58.83
336.05 -58.74
336.08 -58.65
336.10 -58.56
336.12 -58.47
336.14 -58.38
336.16 -58.29
336.18 -58.20
336.14 -58.10
336.10 -58.00
336.07 -57.91
336.03 -57.81
335.99 -57.71
335.95 -57.62
335.91 -57.52
335.87 -57.42
335.82 -57.30
335.77 -57.17
335.65 -57.06
335.54 -56.95
335.42 -56.84
335.31 -56.73
335.19 -56.62
335.08 -56.51
334.97 -56.40
334.85 -56.29
334.71 -56.18
334.57 -56.07
334.42 -55.95
334.28 -55.84
334.11 -55.74
333.93 -55.63
333.76 -55.53
333.59 -55.42
333.44 -55.38
333.30 -55.33
333.15 -55.28
333.01 -55.23
332.85 -55.20
332.70 -55.16
332.55 -55.13
332.40 -55.09
332.14 -55.07
331.88 -55.05
331.61 -55.03
331.35 -55.00
329.65 -56.20
329.65 -56.25
329.68 -56.27
329.70 -56.30
329.80 -56.35
329.88 -56.37
329.95 -56.40
330.02 -56.42
330.10 -56.45
330.15 -56.45
330.20 -56.45
330.25 -56.45
330.30 -56.45
330.35 -56.45
330.43 -56.47
330.50 -56.50
330.55 -56.50
330.60 -56.50
330.65 -56.50
330.85 -56.65
331.00 -56.75
331.10 -56.80
331.20 -56.85
331.40 -57.08
331.60 -57.30
331.70 -57.45
331.75 -57.55
331.80 -57.65
331.85 -57.75
331.90 -57.85
331.90 -57.90
331.95 -58.00
331.95 -58.05
331.95 -58.10
332.00 -58.20
332.00 -58.25
332.00 -58.30
332.00 -58.35
332.00 -58.40
332.00 -58.45
331.98 -58.53
331.95 -58.60
331.95 -58.65
331.90 -58.75
331.80 -58.90
331.58 -59.10
331.43 -59.22
331.28 -59.35
331.20 -59.40
331.13 -59.45
331.05 -59.50
330.98 -59.52
330.90 -59.55
330.82 -59.57
330.75 -59.60
330.70 -59.60
330.60 -59.65
330.53 -59.67
330.45 -59.70
330.40 -59.70
330.35 -59.70
330.25 -59.75
330.20 -59.80
330.15 -59.85
330.15 -59.90
330.15 -60.02
330.15 -60.11
330.15 -60.20
330.15 -60.25
330.15 -60.30
333.93 -60.39
333.93 -60.39
