231.58 50.09
231.65 49.98
231.72 49.88
231.84 49.83
231.97 49.78
232.06 49.64
232.15 49.49
232.16 49.39
232.16 49.29
232.17 49.18
232.18 49.08
232.29 48.98
232.39 48.88
232.51 48.81
232.62 48.75
232.80 48.66
232.98 48.56
233.12 48.43
233.27 48.29
233.39 48.14
233.51 48.00
233.57 47.87
233.63 47.75
233.70 47.65
233.77 47.55
233.84 47.45
233.91 47.35
233.94 47.25
233.96 47.16
233.98 47.06
234.00 46.97
234.06 46.81
234.12 46.64
234.17 46.47
234.23 46.29
234.28 46.12
234.34 45.95
234.38 45.83
234.41 45.71
234.45 45.59
234.48 45.47
234.50 45.38
234.52 45.29
234.54 45.20
234.56 45.10
234.56 44.99
234.56 44.88
234.56 44.72
234.62 44.67
234.63 44.52
234.63 44.42
234.63 44.32
234.63 44.19
234.64 44.07
234.57 44.00
234.55 43.93
234.53 43.83
234.52 43.74
234.52 43.58
234.52 43.43
234.60 43.27
234.66 43.14
234.71 43.05
234.71 42.96
234.71 42.86
234.72 42.71
234.73 42.56
234.80 42.49
234.79 42.36
234.71 42.29
234.67 42.14
234.69 41.99
234.72 41.82
234.69 41.65
234.75 41.52
234.82 41.38
234.86 41.26
234.91 41.13
234.99 41.01
235.07 40.88
235.06 40.76
235.05 40.63
235.13 40.50
235.21 40.38
240.20 38.55
240.25 38.65
240.32 38.70
240.40 38.75
240.50 38.90
240.60 39.05
240.70 39.20
240.70 39.30
240.70 39.40
240.70 39.50
240.72 39.58
240.75 39.65
240.75 39.70
240.80 39.80
240.80 39.85
240.80 39.90
240.80 39.95
240.80 40.00
240.78 40.08
240.75 40.15
240.72 40.22
240.70 40.30
240.70 40.35
240.70 40.40
240.70 40.45
240.65 40.55
240.65 40.60
240.62 40.67
240.60 40.75
240.55 40.85
240.55 40.90
240.45 41.00
240.40 41.10
240.35 41.20
240.30 41.30
240.10 41.54
239.90 41.77
239.85 41.90
239.85 42.05
239.80 42.15
239.80 42.20
239.80 42.25
239.78 42.33
239.75 42.40
239.75 42.45
239.75 42.50
239.72 42.58
239.70 42.65
239.70 42.70
239.70 42.75
239.70 42.80
239.70 42.85
239.70 42.90
239.70 42.95
239.70 43.00
239.70 43.05
239.62 43.17
239.55 43.30
239.66 43.54
239.77 43.78
240.01 43.99
240.16 44.14
240.30 44.30
240.35 44.40
240.45 44.55
240.50 44.65
240.55 44.75
240.60 44.85
240.60 44.90
240.55 45.00
240.62 45.10
240.60 45.20
240.75 45.30
240.80 45.40
240.85 45.50
240.85 45.55
240.80 45.65
240.90 45.80
240.85 45.90
240.77 46.01
240.69 46.12
240.57 46.25
240.50 46.40
240.72 46.60
240.84 46.72
240.95 46.85
241.07 47.00
241.14 47.10
241.17 47.17
241.20 47.25
241.20 47.30
241.00 47.50
240.91 47.59
240.91 47.68
240.90 47.76
240.84 47.84
240.95 47.91
241.00 47.98
241.05 48.05
241.00 48.15
241.04 48.27
241.07 48.40
241.20 48.55
241.07 48.72
240.94 48.89
240.84 48.98
240.78 49.00
240.73 49.05
240.68 49.10
240.55 49.20
240.50 49.30
240.45 49.40
240.40 49.50
240.18 49.58
240.07 49.60
239.89 49.65
239.81 49.70
239.60 49.75
239.40 49.85
239.30 49.90
239.20 49.93
239.05 49.95
238.95 49.95
238.85 49.95
231.58 50.09
231.58 50.09
