124.67 10.85
124.67 10.84
124.66 10.83
124.64 10.83
124.62 10.83
124.59 10.83
124.55 10.83
124.52 10.84
124.47 10.85
124.42 10.85
124.37 10.85
124.31 10.84
124.25 10.83
124.18 10.81
124.12 10.80
124.07 10.70
123.96 10.54
123.87 10.40
123.79 10.27
123.73 10.16
123.70 10.07
123.67 10.00
123.62 9.93
123.60 9.86
123.57 9.80
123.55 9.73
123.53 9.66
123.52 9.60
123.52 9.55
123.52 9.50
123.52 9.45
123.52 9.40
123.52 9.35
123.52 9.30
123.52 9.25
123.52 9.20
123.50 9.12
123.48 9.06
123.47 9.00
123.47 8.95
123.47 8.90
123.47 8.85
123.47 8.80
123.47 8.75
123.47 8.70
123.47 8.65
123.47 8.60
123.47 8.55
123.47 8.50
123.43 8.41
123.41 8.34
123.38 8.26
123.37 8.20
123.37 8.15
123.35 8.07
123.33 8.01
123.32 7.95
123.30 7.88
123.27 7.80
123.25 7.72
123.22 7.65
123.20 7.58
123.17 7.50
123.12 7.40
123.07 7.30
123.02 7.20
122.97 7.10
122.92 7.00
122.87 6.90
122.80 6.78
122.72 6.65
122.67 6.55
122.62 6.45
122.57 6.35
122.52 6.25
122.50 6.15
122.47 6.05
122.49 5.94
122.51 5.84
122.52 5.75
122.47 5.65
122.42 5.55
122.37 5.45
122.37 5.35
122.35 5.28
122.32 5.20
122.32 5.10
122.27 5.00
122.22 4.90
122.17 4.80
122.12 4.70
122.07 4.60
122.02 4.50
121.97 4.40
121.92 4.30
121.87 4.20
121.82 4.08
121.75 3.98
121.68 3.92
121.61 3.86
121.53 3.82
121.47 3.80
121.42 3.80
121.37 3.75
121.32 3.65
121.22 3.50
121.12 3.38
121.02 3.25
120.94 3.12
120.87 3.00
120.77 2.90
120.69 2.77
120.62 2.65
120.52 2.50
120.44 2.38
120.37 2.25
120.30 2.12
120.24 2.02
120.18 1.91
120.15 1.82
120.12 1.75
120.17 1.65
120.22 1.55
120.23 1.41
120.25 1.27
120.20 1.17
120.16 1.09
120.12 1.00
120.10 0.93
120.07 0.85
120.05 0.77
120.03 0.71
120.02 0.65
120.02 0.60
120.00 0.53
119.98 0.46
119.97 0.40
119.97 0.35
119.97 0.30
119.97 0.25
119.97 0.20
119.97 0.15
119.98 0.11
120.00 0.08
120.03 0.06
120.07 0.05
120.12 0.05
120.17 0.05
120.22 0.05
120.27 0.05
120.32 0.05
120.37 0.05
120.45 0.10
120.51 0.13
120.58 0.16
120.65 0.18
120.71 0.19
120.77 0.20
120.82 0.20
120.87 0.20
120.92 0.20
120.97 0.20
121.02 0.20
121.07 0.20
121.12 0.20
121.17 0.20
121.22 0.20
121.27 0.20
121.35 0.24
121.42 0.28
121.50 0.23
121.55 0.10
121.59 -0.01
121.62 -0.09
121.65 -0.16
121.68 -0.21
121.71 -0.26
121.75 -0.30
121.80 -0.31
121.85 -0.32
121.91 -0.31
121.97 -0.30
122.03 -0.30
122.11 -0.30
122.17 -0.31
122.25 -0.32
122.32 -0.33
122.39 -0.33
122.46 -0.34
122.53 -0.36
122.61 -0.37
122.70 -0.37
122.79 -0.40
122.88 -0.43
122.96 -0.44
123.02 -0.45
123.07 -0.45
123.12 -0.45
123.17 -0.45
123.22 -0.45
123.27 -0.45
123.32 -0.45
123.37 -0.45
123.42 -0.57
123.47 -0.67
123.52 -0.74
123.57 -0.78
123.62 -0.83
123.67 -0.85
123.72 -0.85
123.77 -0.85
123.83 -0.86
123.90 -0.87
123.96 -0.88
124.02 -0.89
124.08 -0.89
124.15 -0.87
124.22 -0.85
124.30 -0.69
124.37 -0.58
124.52 -0.55
124.67 -0.53
124.83 -0.52
125.00 -0.52
125.17 -0.52
125.39 -0.54
125.56 -0.54
125.73 -0.55
125.89 -0.56
126.05 -0.57
126.20 -0.58
126.34 -0.60
126.47 -0.65
126.62 -0.74
126.75 -0.79
126.88 -0.85
126.98 -0.88
127.07 -0.90
127.15 -0.89
127.22 -0.88
127.30 -0.87
127.37 -0.84
127.47 -0.77
127.58 -0.66
127.68 -0.57
127.76 -0.50
127.83 -0.44
127.90 -0.39
127.96 -0.36
128.02 -0.35
128.05 -0.27
128.06 -0.21
128.07 -0.15
128.07 -0.10
128.07 -0.05
128.07 0.00
128.07 0.05
128.07 0.10
128.07 0.15
128.07 0.20
128.07 0.25
128.07 0.30
128.07 0.35
128.10 0.43
128.11 0.49
128.12 0.55
128.12 0.60
128.18 0.65
128.21 0.70
128.25 0.75
128.27 0.80
128.32 0.88
128.37 0.95
128.45 1.00
128.51 1.03
128.56 1.04
128.62 1.05
128.67 1.15
128.71 1.24
128.73 1.31
128.76 1.39
128.77 1.45
128.77 1.50
128.80 1.58
128.81 1.64
128.82 1.70
128.82 1.75
128.85 1.83
128.87 1.90
128.90 1.98
128.92 2.05
128.97 2.15
129.02 2.25
129.06 2.34
129.10 2.43
129.12 2.50
129.22 2.65
129.32 2.80
129.37 2.92
129.42 3.05
129.48 3.16
129.51 3.25
129.52 3.33
129.52 3.40
129.49 3.45
129.47 3.50
129.42 3.58
129.37 3.63
129.32 3.68
129.27 3.70
129.20 3.75
129.13 3.78
129.08 3.79
129.02 3.80
128.97 3.88
128.95 3.94
128.92 4.00
128.83 4.08
128.75 4.13
128.68 4.18
128.61 4.21
128.55 4.23
128.48 4.24
128.42 4.25
128.37 4.31
128.27 4.36
128.15 4.42
128.00 4.50
127.83 4.59
127.65 4.69
127.45 4.80
127.26 4.91
127.06 5.02
126.85 5.15
126.70 5.26
